111,,MD03962,PT04292,,,,N/A,N/A,N/A,CANCELADO CORTADO,YAMILET,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00007543,,FRINGED RHOMBUS VOILE 023S0071642 STYLEM 850 WINE,,-,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PROGRAMACION

REPROGRAMACION DE LA FICHA 100",,"Colocar insumo plumas en contorno ruedo manga y vestido

Cruzar espalda

Desarrollo insumo en wine

BORDADO
Hacer pieza hombro en wine",,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
112,,MD03987,PT04295,TWILIGHT GROVE CAPE,BLACK,0002,,PT03341,SNOW CLOUD CAPE FW25,APROBADO,OSMAN,,,,OUTWEAR,CAPE,OW, XS-S-M-L-XL ,MIDI 85 CM,HOLD ON,NO,EMBROIDERED,N/A,TE00012387,,"SOLID CASHMERE, ART.ADELPHI/TP/DRAP - MENCHI, COL.BLACK",1.48,CASHMERE/FAUX SHEARLING,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA SOLO EN TOP,N/A,N/A,N/A,IN HOUSE,HOMBRERA BORDADA,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,,,x,TERMINADO,,X,X,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,13798,OK,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,3,,Referencia continua a producción,3,X,,,,,,,,0,1,0,2,0,3
113,,MD03963,PT04293,BOSQUE PERDIDO MAXI SKIRT,,,N/A,N/A,N/A,JUST FOR SHOW,YAMILET,,,,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,,,,EMBROIDERED,N/A,TE00009838,,"JACQUARD FILCOUPE LAME, ART. 110-13628 -FI OSTINELLI, FW24  METALLIC BLACK/SILVER",1.59,JACQUARD FILCOUPE LAME,TE00005878,,DOUBLE GEORGETTE NEGRO PV6000 196 / 44 45,1.1,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,TERMINADO CANCELADO,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,Unificar bolero Osman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
114,,MD03964,PT04294,WOOL BLACK SECRET SPARK JACKET,BLACK,0002,N/A,N/A,N/A,CANCELADO POR COMERCIAL,MARGARITA,,,,OUTWEAR,JACKET,OW, 0-2-4-6-8-10-12 ,N/A,SNAPS,SI,N/A,N/A,TE00005391,,SOLID LI MERINO NATURAL ST MANAROLA710 117BLACK,"1,5",WOOL,TE00004662,,CREPE DE SEDA NEGRO PV1200/196 44 45,"1,1",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,CANCELADA,,,,,,,,,,,,X,"1,53 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
115,,MD03965,PT04296,DIVINE FEMININITY MINI DRESS,ECRU / BLACK,5201,,PT01811,PRADERA ENCANTADA MINI DRESS RE24,APROBADO,BURGOS,,,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,MINI 41CM,BACK ZIPPER,ONLY THE TOP,N/A,N/A,TE00012335,,"BROCADE JACQUARD, art.31302F - TARONI, ART FW26 GIANT MAGNOLIA BLACK ECRU 75CM",,BROCADE JACQUARD,,#N/A,#N/A,#N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,X,"2,89 mt",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,7,,,,,,10,,#N/A,#N/A,,,,,,,,,,,,,,0
116,,MD03966,PT04297,,,,N/A,N/A,N/A,CANCELADO CORTADO,YAMILET,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,ANKLE 95CM,,,,,TE00012334,,"BROCADE JACQUARD, art.31302F - TARONI, ART FW26 FANTASY GARDEN BLACK RED 70CM",,BROCADE JACQUARD,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,"Bolero sale detrás de la espalda

Tira pitillo 

Escote posterior en diagonal",,"Se vuelve a cortar el vestido (el que ya existe queda cancelado) 


referente de 2 copas como el dorado de meghan, el print se debe  cortar al reves (las flores para abajo )

se debe ocultar con bordado las flores rojas (bordado hacer muestra )",,,"copa bordada 

cambia el posterior y la ubicación de bolero
largo 95
en el posterior bajarle al escote y que doble y se mire lo rosado

esta es la ubicación del bolero",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
117,,MD03967,PT04298,VELVET NIGHTS MAXI SKIRT,,,,PT03309,NUDE/BLACK MESH REINVENTION MAXI DRESS FW25,JUST FOR SHOW,BURGOS,,,,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,,,,WITH SLIP SKIRT,,TE00012299,,"VELVET DEVORE, art.105842/21J TALLON DEVORE/DBLE VISION - FASAC, DEVORE BLACK",,VELVET DEVORE,TE00000157,,CREPE DE CHINA NUDE PV1200 #3 SHADE C 29107,"1,1",,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,"Cambiar forro a Mesh color nude
",,,,,"ponerle  velvet delgado en los dos primeros  2 cortes.

zurcir un poquito el top.",,,,,,,,REVIVE COMO FALDA,,,,Esta falda toca quitarle  el forro … y el slip se manda por aparte,SI PERO SE CANCELO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
118,,MD03968,PT04299,WINE/RED EXCEPCIONALIDAD MAXI DRESS,,,,PT03624,EXCEPCIONALIDAD MAXI DRESS RS26,JUST FOR SHOW,MARIA DEL MAR,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012315,,"PRINTED HEAVY CREPPE, MAC 956/DOUBLE SIDE - GBINDA, ART FW26 HIDDEN PARADISE WINE RED 67CM",1.30,HEAVY CREPE,TE00012346,,"SOLID SILK CDC - SAISILKS, COLOR 3143 WINE",1.1,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,"Pendiente revisar en sisa

Forrar falda 

Desordenar pliegues flada",,,,,DARLE PRIOIRDAD A LA TERMINACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
119,,-,-,,,,,PT03379,REINVENTION CAPE FW25,CANCELADO SIN CORTAR,BURGOS,,,,OUTWEAR,,OW, S-M-L ,,,,,,TE00012299,,"VELVET DEVORE, art.105842/21J TALLON DEVORE/DBLE VISION - FASAC, DEVORE BLACK",,,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,Capa pendiente por definir,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
120,,MD03969,PT04300,,,,,PT01978,TESORO ESCONDIDO MAXI DRESS SS24,CANCELADO CORTADO,CLAUDIA,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012316,,"PRINTED HEAVY CREPPE, MAC 956/DOUBLE SIDE - GBINDA, ART FW26 MAGNOLIA TREE GREEN PINK 60CM",1.30,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,"Sesgo en verde 2 y sobre este colocar insumo plateado en escote  y alrededor de cintura

Pieza de hojas bordada en plateado en línea de hombro

Manga  de túnica con corte en hombro 
Subir al talle",CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
121,,MD03970,PT04301,SELVA ÍNTIMA MAXI DRESS,MARSALA,0096,,PT02899,MUSICAL FLOWER MAXI DRESS SS25,APROBADO,FER,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,MAXI 115CM,BACK BUTTONS,NO,REMOVABLE SLEEVES,N/A,TE00012310,,"PRINTED HEAVY CREPPE, MAC 956/DOUBLE SIDE - GBINDA, ART FW26 FANTASY GARDEN MARSALA RED 70CM",1.30,HEAVY CREPE,,#N/A,#N/A,#N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PDT FOTO,,,,,,,,,,,,X,"5.33MT
MOD DE rte",,x,CANCELADO ,,,x,,,,,,,,,,,,,,,,,,,PROGRAMACION,,se le va a crear capa,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,13804,ok,,,,,,,,,,,,,,,,,,10,17,23,17,13,7,6,,,,,,93,,Referencia continua a producción,93,X,10,17,23,17,13,7,6,,,,,,93
122,,MD03971,PT04303,BLACK/ECRU GANGAWAY MINI DRESS,,,,PT03142,GANGAWAY MINI DRESS PF25,JUST FOR SHOW,YAMILET,,,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012311,,"PRINTED HEAVY CREPPE, MAC 956/DOUBLE SIDE - GBINDA, ART FW26 GIANT MAGNOLIA BLACK ECRU 75CM",1.30,HEAVY CREPE,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,"cambiar
la ubicación del drapeado, pintar de negro la flor pequeña del escote.",,REMEDIR ,,,,,,,,,,,,,,,CANCELADO PARA SHOW,,,,"A ESTE VESTIDO SE LE DEBIA PINTAR ALGO A MANO, REVISAR CON LEISER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
123,,MD03972,PT04304,BLACK/RED NEW DESTINY MAXI DRESS ,BLACK / RED,5914,,PT03199,NEW DESTINY MAXI DRESS PF25,APROBADO,MARGARITA,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,MAXI 115CM,BACK ZIPPER AND BUTTOM,SI,N/A,N/A,TE00012307,,"PRINTED DOUBLE GGT, art.SI GGT 8200N - JOKERS, FW26 FANTASY FOUR BLACK RED 36CM",1.40,SILK DOUBLE GEORGETTE,N/A,N/A,N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"7,03 MT",,,X,"4,34 MT
MOD DE ARTE",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,13805,OK,,,,,,,,,,,,,,,,,,7,11,11,9,4,0,0,,,,,,42,,Referencia continua a producción,42,X,7,11,11,9,4,0,0,,,,,,42
124,,MD03973,PT04305,,,,#N/A,#N/A,,CANCELADO CORTADO,YAMILET,,,,TOPS,,TP, 0-2-4-6-8-10-12 ,,,,,,TE00012299,,"VELVET DEVORE, art.105842/21J TALLON DEVORE/DBLE VISION - FASAC, DEVORE BLACK",,VELVET DEVORE,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,"Cambia las mangas  tipo capita 

realizar el drapeado en el posterior con caida.",,,,,,DEJEMOS ESTE TOP SIN MANGAS PARA QUE NO SE MANTEN CON LOS OTROS,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
125,,MD03974,PT04306,ECLECTIC TOP,,,N/A,N/A,N/A,JUST FOR SHOW,MARIA DEL MAR,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,,,,,,TE00009489,,"SOLID JERSEY, DANUBIO DIS.10000, COL.999 BLACK",1.45,JERSEY,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aumentar el largo 10 cm

Cambia base textil  A SHINY JERSEY 
Escote espalda debe quedar en diagonal",PROGRAMACION,,"PONERLE MANGA DEL TOP DE BOLERO DE MAR 

CERRAR MAS EN EL COSTADO",,,,,,,,,,,,,CANCELADO PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
126,,MD03975,PT04307,VISIONARY TOP,ROSE GOLD,2229,N/A,N/A,N/A,CANCELADO POR COMERCIAL,YAMILET,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,HOOK AND EYE,NO,EMBROIDERED FABRIC,N/A,TE00010673,,"SEQUIN GEORGETTE STRIPES - ART.EMB A 08353-VG/14 , VENTURES, COL.NUDE/ROSE GOLD",0.95,SEQUINS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,si pero se cancelo,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,"cerrar posterior

lab de textura como el enresortado de burgos.",,,"TERMINACIONES EN ENRESORTADO EN PUÑOS, ESCOTE  Y TERMINACION-

ARREGLAR EL POSTERIOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
127,,MD03976,PT04308,SILK METALLIC REINTERPRETATION MAXI DRESS,BLACK / GOLD,5602,,PT02839,REINTERPRETATION MAXI DRESS SS25,APROBADO,BURGOS,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,MAXI 115CM,SLIP ON,SI,N/A,N/A,TE00009040,,"SOLID SILK METALLIC STRIPES, PREVIEW, BLACK",1.37,SILK METALLIC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"5,48 MT",,,X,"4,48 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,CANCELADO,"BOLEROS SESGADOS EN CDC NEGRO

OK",,,,,,,,,,,,,,,,,,,,,,,,,,OK,13799,OK,,,,,,,,,,,,,,,,,,4,11,14,10,4,2,0,,,,,,45,,Referencia continua a producción,45,X,4,11,14,10,4,2,0,,,,,,45
128,,MD03977,PT04436,INDEPENDENT CAPE,BLACK,0002,N/A,N/A,N/A,APROBADO,OSMAN,,,,OUTWEAR,CAPE,OW, XS-S-M-L-XL ,ANKLE 95CM,BACK BUTTONS,NO,N/A,N/A,TE00005878,,DOUBLE GEORGETTE NEGRO PV6000 196 / 44 45,1.1,SILK DOUBLE GEORGETTE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,X,"3,08 MT",,,,X,TERMINADO CANCELADO,,,X,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,DRAPEAR MAS EL CUELLITO,,,Este cuello quedó súper pequeño no le cierra,,,,,,,,,,,,OK,13800,OK,,,,,,,,,,,,,,,,,,,,,,,,,4,10,8,5,0,27,,Referencia continua a producción,27,X,4,10,8,5,0,0,0,,,,,,27
129,,MD03978,PT04310,,,,,PT01120,CLEVER AND LONELY ANKLE DRESS RE23,CANCELADO CORTADO,CLAUDIA,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00011080,,"SOLID CREPPE, ART. BIRDS CREPE 177, GRATACOS, COL. 141 DARK BROWN",,CREPE,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,"OK 

bordado con bastante plumas",que la tira de escote quede como una scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
130,,MD03989,PT04311,REBELLIOUS MAXI DRESS,ECRU,0123,N/A,N/A,N/A,PAQUETE COMPLETO,YAMILET,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,FLATS 112CM,SLIP ON,NO,EMBROIDERED FABRIC,WITH SLIP SKIRT,TE00010701,,"SEQUIN GEORGETTE STRIPES - ART.EMB A 08353-VG/9, VENTURES, COL.ECRU",0.95,SEQUINS,TE00000157,,CREPE DE CHINA NUDE PV1200 #3 SHADE C 29107,"1,1",N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PDT FOTO,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,4,8,13,11,10,6,2,,,,,,54,,Referencia continua a producción,54,X,4,8,13,11,10,6,2,,,,,,54
131,,-,PT04312,,,,N/A,N/A,N/A,CANCELADO SIN CORTAR,CLAUDIA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,,,,,,TE00012306,,"PRINTED DOUBLE GGT, art.SI GGT 8200N - JOKERS, FW'26 BOHEMIAN LEOPARD 60CM",1.40,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
132,,MD03991,PT04313,QUIET LUXURY VEST,,,N/A,N/A,N/A,JUST FOR SHOW,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,,,EMBROIDERED,N/A,TE00012387,,"SOLID CASHMERE, ART.ADELPHI/TP/DRAP - MENCHI, COL.BLACK",1.48,CASHMERE,TE00008973,,"SOLID PALM JACQUARD TOBAGO/5704/140, RATTI, BLACK 0002-A","1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TERMINADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boton negro

Sesgo en el contorno de solapa",,,,,,,,CANCELADO PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
133,,MD03992,PT04314,UNBOTHERED MAXI SKIRT,BLACK / GOLD,5602,N/A,N/A,N/A,APROBADO,BURGOS,,,,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,FLATS 112CM,BACK ZIPPER,SI,N/A,N/A,TE00009040,,"SOLID SILK METALLIC STRIPES, PREVIEW, BLACK",1.37,SILK METALLIC,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PDT FOTO,,,,,,,,,,,,X,3.70 MT,,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,ESTA FALDA QUEDA COMO VESTIDO SACANDOLE CAMISERTICA PEGADA COMO LO DE SWIM PERO EN SHINY JERSEY Y TERMINACIONES DE VELVET,,,,,,,,,,,,Chicos a esta falda hay q incluirle un bolerito en el ruedo de 10 cm surcidito para darle el último toque que abra,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,3,11,13,17,9,4,1,,,,,,58,,Referencia continua a producción,58,X,3,11,13,17,9,4,1,,,,,,58
134,,MD03993,PT04315,GENTLE POWER SHIRT,,,N/A,N/A,N/A,CANCELADO SIN CORTAR,FER,,,,TOPS,SHIRT,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00011519,,"STRIPE COTTON, ART.5276-005 SIDOGRAS, COL.WHITE/SKY BLUE",1.48,COTTON,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,ajustar al referente de la camisa de johanna,,,,,,,,,,cancelado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
135,,MD03994,PT04316,,,,N/A,N/A,N/A,CANCELADO CORTADO,MARIA DEL MAR,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,,,,,,TE00006469,,CREPE BIRDS 177 001 NEGRO,"1,44",CREPE BIRDS,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
136,,MD03995,PT04317,,,,N/A,N/A,N/A,CANCELADO CORTADO,MARIA DEL MAR,,,,TOPS,BODYSUIT,TP, 0-2-4-6-8-10-12 ,,,,,,TE00009483,,"JERSEY LUREX, TF6299 FANTASIE TRICOT, COL.BROW",1.60,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
137,,MD03996,PT04318,QUIET STRENGTH ANKLE SKIRT,BLACK / RED,5914,N/A,N/A,N/A,APROBADO,MARIA DEL MAR,,,,SKIRTS,ANKLE,SK, 0-2-4-6-8-10-12 ,ANKLE 95CM,BACK ZIPPER,SI,N/A,N/A,TE00012272,,"PRINTED CDC 16mm, art.090625/Jw PARKER - FASAC, ART FW26 MAGNOLIA TREE BLACK RED 60CM",1.35,SILK CDC,TE00004662,,CREPE DE SEDA NEGRO PV1200/196 44 45,"1,1",SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"2,35 MT 
MOD DE ARTE",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,"REPROGRAMACION

En cintura queda con cinta velvet.",,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,2,2,4,3,2,3,1,,,,,,17,,Referencia continua a producción,17,X,2,2,4,3,2,3,1,,,,,,17
138,,MD03997,PT04437,MIDNIGHT BLOOM CAPE,BLACK / RED,5914,N/A,N/A,N/A,APROBADO,MARGARITA,,,,OUTWEAR,CAPE,OW, XS-S-M-L-XL ,92 CM,BACK BUTTONS,NO,N/A,N/A,TE00012307,,"PRINTED DOUBLE GGT, art.SI GGT 8200N - JOKERS, FW26 FANTASY FOUR BLACK RED 36CM",1.40,SILK DOUBLE GEORGETTE,N/A,N/A,N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"5,31 MT",,3.77 MT,X,"3,29 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,HACER MISMO ENREOSRTADO DE LA REF 72,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,8,1,1,25,,Referencia continua a producción,25,X,,,,,,,,3,12,8,1,1,25
139,,MD03998,PT04320,NAVY HERENCIA VIVA PANT,,,N/A,N/A,N/A,JUST FOR SHOW,OSMAN,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00009170,,STRIPPED SUPERMERINO 710-135 BLUE,1.50,WOOL,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,El pantalón de os se le hará la tapita en paño,,,,,,,,,,,SE CANCELA POR MINIMO DE TELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
140,,MD03999,PT04321,AFTER HOURS MINI DRESS,,,N/A,N/A,N/A,CANCELADO CORTADO,BURGOS,,,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,,,,EMBROIDERED FABRIC,N/A,TE00008871,,"EMBROIDERED CDC, APT, FW23 - THE BOHEMIAN LEOPARD, SWATCH #7","1,1",EMBROIDERED FABRIC,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA POR MINIMO DE TELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
141,,MD04000,PT04322,TUXEDO SHIRT,ECRU,0123,N/A,N/A,N/A,APROBADO,FER,,,,TOPS,SHIRT,TP, 0-2-4-6-8-10-12 ,N/A,FRONT BUTTONS,NO,N/A,N/A,TE00009655,,"SOLID JACQUARD PALMITA, 30727/FSC dis.701405 - TARONI, COL.ECRU",1.37,PALM JACQUARD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,3 MT,,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Agregar 3 alforzas 

Botones / taches 

Terminaciones Sesgo con piola en cuello",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,9,8,8,5,3,,,,,,45,,Referencia continua a producción,45,X,3,9,9,8,8,5,3,,,,,,45
142,,MD04001,PT04323,WOOL NAVY SECRET SPARK JACKET,,,N/A,N/A,N/A,JUST FOR SHOW,MARGARITA,,,,OUTWEAR,JACKET,OW, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00009170,,STRIPPED SUPERMERINO 710-135 BLUE,1.50,WOOL,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA POR EL MINIMO DE COMPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
